Record_ID,Country,ISO_Code,Join_Year,Founding_Member,Nuclear_Sharing,Region,Capital,Equipment_Type,Equipment_Category,Domain,Notable_Models,Units_Count,Operational_Status,Condition,Year_Acquired,Equipment_Age_Years,Unit_Cost_M_USD,Total_Value_M_USD,Country_of_Origin,NATO_Standardized,Interoperable,Last_Maintenance_Year,Next_Upgrade_Due,Combat_Ready_Pct
2917,Poland,POL,1999,No,No,Central Europe,Warsaw,Tanker Aircraft,Air Force,Air,KC-135 / A330 MRTT,1429,Decommissioning,Excellent,2001,23,439.0,627331.0,Turkey,Yes,Yes,2015,2035,48.0
2918,Poland,POL,1999,No,No,Central Europe,Warsaw,Tanker Aircraft,Air Force,Air,KC-135 / A330 MRTT,1360,On Order,End-of-Life,2004,20,374.4,509184.0,UK,Yes,No,2010,2029,72.2
2919,Poland,POL,1999,No,No,Central Europe,Warsaw,Tanker Aircraft,Air Force,Air,KC-135 / A330 MRTT,1746,In Maintenance,Needs Repair,2006,18,138.2,241297.2,France,Partial,No,2014,2033,59.4
2920,Poland,POL,1999,No,No,Central Europe,Warsaw,Multiple Launch Rocket System,Artillery,Land,M270 / HIMARS / BM-21,183,On Order,Good,2000,24,274.41,50217.03,France,No,No,2016,2032,60.9
2921,Poland,POL,1999,No,No,Central Europe,Warsaw,Multiple Launch Rocket System,Artillery,Land,M270 / HIMARS / BM-21,1733,On Order,Good,2003,21,401.56,695903.48,UK,No,Yes,2023,2032,88.9
2922,Poland,POL,1999,No,No,Central Europe,Warsaw,Multiple Launch Rocket System,Artillery,Land,M270 / HIMARS / BM-21,201,Decommissioning,Excellent,2012,12,37.2,7477.2,Italy,No,No,2017,2027,41.1
2923,Poland,POL,1999,No,No,Central Europe,Warsaw,Multiple Launch Rocket System,Artillery,Land,M270 / HIMARS / BM-21,1305,Operational,Fair,2003,21,264.37,345002.85,Domestic,Partial,No,2005,2030,68.0
2924,Poland,POL,1999,No,No,Central Europe,Warsaw,Bridge Layer,Engineering,Land,AVLB / Biber,1286,Operational,Good,2020,4,70.99,91293.14,Turkey,Partial,Yes,2022,2029,91.0
2925,Poland,POL,1999,No,No,Central Europe,Warsaw,Bridge Layer,Engineering,Land,AVLB / Biber,1890,Operational,End-of-Life,2016,8,36.85,69646.5,USA,No,Yes,2024,2028,60.2
2926,Poland,POL,1999,No,No,Central Europe,Warsaw,Bridge Layer,Engineering,Land,AVLB / Biber,1058,Upgrading,Fair,2008,16,241.45,255454.1,UK,Yes,Yes,2013,2030,51.0
2927,Poland,POL,1999,No,No,Central Europe,Warsaw,Attack Helicopter,Aviation,Air,AH-64 Apache / Tiger / NH90,1988,Decommissioning,Excellent,2011,13,156.29,310704.52,Turkey,Partial,Yes,2011,2024,73.4
2928,Poland,POL,1999,No,No,Central Europe,Warsaw,Attack Helicopter,Aviation,Air,AH-64 Apache / Tiger / NH90,1357,Operational,Excellent,1999,25,160.29,217513.53,Turkey,No,Yes,2023,2034,79.8
2929,Poland,POL,1999,No,No,Central Europe,Warsaw,Attack Helicopter,Aviation,Air,AH-64 Apache / Tiger / NH90,661,In Maintenance,End-of-Life,2013,11,145.02,95858.22,Germany,No,No,2024,2029,92.3
2930,Poland,POL,1999,No,No,Central Europe,Warsaw,Attack Helicopter,Aviation,Air,AH-64 Apache / Tiger / NH90,865,On Order,End-of-Life,2015,9,11.51,9956.15,UK,No,Yes,2015,2025,60.3
2931,Poland,POL,1999,No,No,Central Europe,Warsaw,Aircraft Carrier,Naval,Sea,Gerald R. Ford / Queen Elizabeth,1153,In Maintenance,Needs Repair,2002,22,57.91,66770.23,Germany,No,Yes,2011,2033,78.7
2932,Poland,POL,1999,No,No,Central Europe,Warsaw,Aircraft Carrier,Naval,Sea,Gerald R. Ford / Queen Elizabeth,1401,On Order,Excellent,2008,16,353.23,494875.23,Domestic,Yes,No,2011,2033,81.5
2933,Poland,POL,1999,No,No,Central Europe,Warsaw,Aircraft Carrier,Naval,Sea,Gerald R. Ford / Queen Elizabeth,807,In Maintenance,Fair,2019,5,202.09,163086.63,UK,No,Yes,2023,2029,88.4
2934,Poland,POL,1999,No,No,Central Europe,Warsaw,Aircraft Carrier,Naval,Sea,Gerald R. Ford / Queen Elizabeth,970,In Maintenance,Fair,2021,3,218.32,211770.4,Multi-National,No,No,2023,2031,63.1
2935,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Bridge Layer,Engineering,Land,AVLB / Biber,937,Upgrading,End-of-Life,1981,43,97.05,90935.85,Germany,Partial,No,2005,2029,97.4
2936,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Bridge Layer,Engineering,Land,AVLB / Biber,739,Reserve,End-of-Life,1995,29,156.5,115653.5,Israel,Partial,No,2007,2032,61.6
2937,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Bridge Layer,Engineering,Land,AVLB / Biber,1486,Reserve,End-of-Life,2004,20,343.11,509861.46,Turkey,Partial,Yes,2016,2028,92.4
2938,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Mine Countermeasure Vessel,Naval,Sea,Hunt-class / Alkmaar,970,Operational,Excellent,1964,60,101.26,98222.2,Germany,No,No,1980,2030,78.4
2939,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Mine Countermeasure Vessel,Naval,Sea,Hunt-class / Alkmaar,699,Upgrading,End-of-Life,1981,43,107.78,75338.22,Multi-National,No,Yes,2018,2028,78.1
2940,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Mine Countermeasure Vessel,Naval,Sea,Hunt-class / Alkmaar,2000,Upgrading,Excellent,2015,9,129.13,258260.0,UK,Yes,No,2020,2024,59.7
2941,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Mine Countermeasure Vessel,Naval,Sea,Hunt-class / Alkmaar,1528,In Maintenance,Needs Repair,1999,25,95.8,146382.4,Domestic,No,No,2019,2025,91.1
2942,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Anti-Aircraft Gun,Air Defense,Land,Oerlikon 35mm / ZU-23,215,In Maintenance,End-of-Life,2000,24,291.93,62764.95,Turkey,No,No,2010,2033,56.7
2943,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Anti-Aircraft Gun,Air Defense,Land,Oerlikon 35mm / ZU-23,366,Operational,Good,2023,1,236.26,86471.16,France,Partial,Yes,2024,2025,76.9
2944,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Anti-Aircraft Gun,Air Defense,Land,Oerlikon 35mm / ZU-23,1260,Upgrading,Excellent,2008,16,381.29,480425.4,USA,Partial,Yes,2011,2035,81.5
2945,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Anti-Aircraft Gun,Air Defense,Land,Oerlikon 35mm / ZU-23,906,In Maintenance,Needs Repair,2008,16,132.88,120389.28,Domestic,No,Yes,2024,2029,76.2
2946,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Maritime Helicopter,Aviation,Air,AW159 / MH-60R,205,Upgrading,End-of-Life,1983,41,100.9,20684.5,UK,No,No,2021,2027,98.1
2947,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Maritime Helicopter,Aviation,Air,AW159 / MH-60R,628,Decommissioning,End-of-Life,2011,13,176.0,110528.0,France,Partial,No,2012,2030,77.8
2948,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Maritime Helicopter,Aviation,Air,AW159 / MH-60R,187,Upgrading,Needs Repair,2017,7,299.55,56015.85,UK,Partial,No,2017,2032,57.5
2949,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Destroyer,Naval,Sea,Arleigh Burke / Type 45,1618,In Maintenance,Excellent,2003,21,285.7,462262.6,Turkey,Partial,Yes,2023,2024,91.5
2950,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Destroyer,Naval,Sea,Arleigh Burke / Type 45,398,Upgrading,Excellent,1958,66,60.81,24202.38,Italy,No,No,1996,2024,48.4
2951,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Mortar System,Artillery,Land,M120 / AMOS,1639,Reserve,Fair,2018,6,338.75,555211.25,Italy,Partial,No,2021,2033,59.2
2952,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Mortar System,Artillery,Land,M120 / AMOS,1159,Upgrading,End-of-Life,1962,62,288.35,334197.65,USA,Yes,Yes,1993,2032,54.5
2953,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Mortar System,Artillery,Land,M120 / AMOS,1777,Decommissioning,Good,1976,48,49.58,88103.66,Italy,Partial,No,1982,2026,84.1
2954,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Mortar System,Artillery,Land,M120 / AMOS,1568,On Order,Good,1983,41,147.84,231813.12,France,Yes,No,2016,2024,97.8
2955,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Combat Engineer Vehicle,Engineering,Land,M9 ACE / Leopard 2 AEV,593,Upgrading,Excellent,1994,30,144.01,85397.93,USA,No,Yes,2019,2035,67.9
2956,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Combat Engineer Vehicle,Engineering,Land,M9 ACE / Leopard 2 AEV,1581,Reserve,End-of-Life,1976,48,150.16,237402.96,Germany,Partial,No,1988,2026,69.7
2957,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Anti-Drone System,Air Defense,Land,DroneShield / AUDS / Skyfend,317,Reserve,Excellent,1976,48,45.29,14356.93,Germany,Partial,Yes,1978,2030,40.2
2958,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Anti-Drone System,Air Defense,Land,DroneShield / AUDS / Skyfend,1294,Reserve,Fair,2012,12,174.85,226255.9,France,Yes,No,2022,2030,40.1
2959,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Electronic Warfare System,Electronics,Land,JAMMER / Krasukha,1981,In Maintenance,Good,1998,26,436.74,865181.94,Italy,No,No,2000,2035,64.2
2960,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Electronic Warfare System,Electronics,Land,JAMMER / Krasukha,369,Upgrading,Excellent,2020,4,298.95,110312.55,Germany,No,Yes,2020,2029,83.2
2961,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Electronic Warfare System,Electronics,Land,JAMMER / Krasukha,1795,On Order,Good,1961,63,121.41,217930.95,Italy,Yes,No,1977,2034,51.9
2962,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Electronic Warfare System,Electronics,Land,JAMMER / Krasukha,782,Reserve,Fair,2014,10,164.95,128990.9,Multi-National,No,Yes,2020,2024,77.9
2963,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Light Tank,Armored,Land,CV90105 / AMX-10RC,1685,On Order,Needs Repair,1981,43,150.54,253659.9,Germany,Yes,No,1983,2029,95.6
2964,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Light Tank,Armored,Land,CV90105 / AMX-10RC,1912,In Maintenance,Excellent,1996,28,361.34,690882.08,Israel,Yes,Yes,2003,2033,41.0
2965,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Radar System,Electronics,Land,AN/TPY-2 / AN/MPQ-65,750,In Maintenance,Needs Repair,2017,7,410.78,308085.0,Italy,Partial,Yes,2020,2028,43.1
2966,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Radar System,Electronics,Land,AN/TPY-2 / AN/MPQ-65,1009,Upgrading,End-of-Life,1954,70,338.53,341576.77,France,Yes,No,2000,2029,64.1
2967,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Radar System,Electronics,Land,AN/TPY-2 / AN/MPQ-65,1044,Operational,End-of-Life,1997,27,265.73,277422.12,Germany,Partial,No,2003,2033,73.8
2968,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Towed Howitzer,Artillery,Land,M777 / FH70 / D-30,610,Decommissioning,End-of-Life,2017,7,355.7,216977.0,Domestic,Yes,No,2022,2031,82.6
2969,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Towed Howitzer,Artillery,Land,M777 / FH70 / D-30,429,Operational,Needs Repair,1975,49,408.39,175199.31,Germany,No,No,1975,2033,80.4
2970,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Towed Howitzer,Artillery,Land,M777 / FH70 / D-30,22,Reserve,Excellent,1988,36,113.71,2501.62,USA,No,No,1988,2029,64.7
2971,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Armored Personnel Carrier,Armored,Land,M113 / Boxer / BTR-80,712,Decommissioning,Excellent,1991,33,232.36,165440.32,Israel,No,No,2022,2035,82.6
2972,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Armored Personnel Carrier,Armored,Land,M113 / Boxer / BTR-80,274,Reserve,Good,1970,54,91.28,25010.72,Domestic,No,Yes,1971,2024,63.9
2973,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Armored Personnel Carrier,Armored,Land,M113 / Boxer / BTR-80,1415,Operational,Needs Repair,1958,66,258.58,365890.7,Turkey,Yes,Yes,2006,2027,60.4
2974,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Infantry Fighting Vehicle,Armored,Land,Bradley / Puma / AS-21,1562,On Order,Good,1961,63,380.39,594169.18,Domestic,Yes,No,1974,2026,88.9
2975,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Infantry Fighting Vehicle,Armored,Land,Bradley / Puma / AS-21,444,On Order,Excellent,1970,54,249.42,110742.48,UK,Yes,Yes,2010,2028,95.7
2976,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Strategic Transport Aircraft,Air Force,Air,C-17 / A400M / C-130,281,Decommissioning,Good,1968,56,117.93,33138.33,Germany,No,Yes,1969,2026,53.9
2977,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Strategic Transport Aircraft,Air Force,Air,C-17 / A400M / C-130,271,Operational,Good,1957,67,7.28,1972.88,Germany,No,Yes,1977,2028,79.7
2978,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Strategic Transport Aircraft,Air Force,Air,C-17 / A400M / C-130,683,Upgrading,End-of-Life,1957,67,288.49,197038.67,USA,Partial,Yes,1999,2027,85.5
2979,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Multirole Aircraft,Air Force,Air,F-35 / Rafale / F/A-18,662,Upgrading,Needs Repair,1998,26,52.9,35019.8,Germany,Partial,No,2021,2035,71.1
2980,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Multirole Aircraft,Air Force,Air,F-35 / Rafale / F/A-18,837,Reserve,Excellent,2012,12,360.03,301345.11,Multi-National,Partial,No,2019,2033,95.9
2981,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Multirole Aircraft,Air Force,Air,F-35 / Rafale / F/A-18,443,Reserve,Excellent,1998,26,31.57,13985.51,Multi-National,Yes,Yes,2018,2031,42.4
2982,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Multirole Aircraft,Air Force,Air,F-35 / Rafale / F/A-18,112,In Maintenance,Needs Repair,2000,24,111.07,12439.84,Domestic,Yes,No,2006,2025,83.2
2983,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Strategic Bomber,Air Force,Air,B-52 / B-2 Spirit,868,In Maintenance,Needs Repair,2010,14,377.86,327982.48,USA,No,Yes,2016,2026,75.2
2984,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Strategic Bomber,Air Force,Air,B-52 / B-2 Spirit,598,On Order,End-of-Life,1991,33,365.34,218473.32,Turkey,Partial,No,2020,2027,72.6
2985,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Strategic Bomber,Air Force,Air,B-52 / B-2 Spirit,1520,In Maintenance,End-of-Life,1973,51,311.2,473024.0,Germany,Yes,No,2000,2026,75.6
2986,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Frigate,Naval,Sea,FREMM / Type 23 / FREMM,383,In Maintenance,Good,1970,54,425.79,163077.57,Multi-National,Partial,Yes,1982,2032,96.2
2987,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Frigate,Naval,Sea,FREMM / Type 23 / FREMM,668,In Maintenance,Fair,1972,52,324.98,217086.64,Domestic,No,Yes,2003,2034,41.6
2988,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Attack Helicopter,Aviation,Air,AH-64 Apache / Tiger / NH90,1766,Operational,Excellent,1987,37,413.76,730700.16,UK,No,Yes,1997,2028,60.3
2989,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Attack Helicopter,Aviation,Air,AH-64 Apache / Tiger / NH90,330,In Maintenance,Fair,1973,51,265.82,87720.6,Italy,No,No,2016,2024,71.3
2990,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Attack Helicopter,Aviation,Air,AH-64 Apache / Tiger / NH90,1689,On Order,Good,2022,2,99.62,168258.18,Italy,Yes,No,2023,2026,81.6
2991,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Attack Helicopter,Aviation,Air,AH-64 Apache / Tiger / NH90,1258,Upgrading,Fair,1974,50,88.88,111811.04,USA,No,Yes,1995,2032,89.1
2992,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Transport Helicopter,Aviation,Air,CH-47 Chinook / NH90,1814,Decommissioning,Needs Repair,1979,45,93.65,169881.1,Multi-National,Partial,No,2018,2025,83.8
2993,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Transport Helicopter,Aviation,Air,CH-47 Chinook / NH90,1653,Operational,End-of-Life,1952,72,153.49,253718.97,UK,No,No,1998,2033,60.7
2994,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Transport Helicopter,Aviation,Air,CH-47 Chinook / NH90,1043,Upgrading,Good,1973,51,155.74,162436.82,France,Yes,Yes,1973,2024,68.9
2995,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Transport Helicopter,Aviation,Air,CH-47 Chinook / NH90,1147,Operational,End-of-Life,2003,21,393.35,451172.45,Israel,Partial,No,2019,2028,63.6
2996,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,AWACS Aircraft,Air Force,Air,E-3 Sentry / E-7A,585,Reserve,Good,2009,15,323.73,189382.05,USA,No,Yes,2020,2034,62.8
2997,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,AWACS Aircraft,Air Force,Air,E-3 Sentry / E-7A,745,Upgrading,End-of-Life,1955,69,250.42,186562.9,Germany,Partial,Yes,2013,2034,40.0
2998,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,AWACS Aircraft,Air Force,Air,E-3 Sentry / E-7A,355,On Order,Fair,1992,32,368.53,130828.15,UK,Partial,Yes,1999,2035,80.0
2999,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,NBC Detection Vehicle,CBRN,Land,Fox / TPz Fuchs,729,Reserve,Excellent,2002,22,80.48,58669.92,Germany,No,No,2016,2030,93.7
3000,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,NBC Detection Vehicle,CBRN,Land,Fox / TPz Fuchs,1041,Decommissioning,Fair,1953,71,353.79,368295.39,Domestic,Partial,No,2004,2028,69.0
3001,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,NBC Detection Vehicle,CBRN,Land,Fox / TPz Fuchs,510,Reserve,Good,1975,49,191.22,97522.2,UK,No,Yes,2020,2026,41.4
3002,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Logistics Support Vessel,Naval,Sea,Supply / Berlin-class,556,Upgrading,Excellent,1978,46,63.53,35322.68,UK,Yes,No,1981,2035,79.9
3003,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Logistics Support Vessel,Naval,Sea,Supply / Berlin-class,1834,Reserve,Good,1976,48,215.57,395355.38,UK,Yes,Yes,1978,2033,43.9
3004,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Logistics Support Vessel,Naval,Sea,Supply / Berlin-class,1386,On Order,Excellent,2002,22,240.31,333069.66,Italy,Yes,Yes,2007,2026,99.4
3005,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Ground Attack Aircraft,Air Force,Air,A-10 / Tornado IDS,1512,Upgrading,Fair,2001,23,124.4,188092.8,Turkey,Partial,No,2002,2030,66.3
3006,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Ground Attack Aircraft,Air Force,Air,A-10 / Tornado IDS,1284,In Maintenance,End-of-Life,1998,26,131.07,168293.88,Israel,Partial,Yes,1999,2031,98.9
3007,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Main Battle Tank,Armored,Land,M1 Abrams / Leopard 2 / Challenger 3,63,On Order,Excellent,2008,16,236.13,14876.19,USA,Partial,Yes,2011,2026,57.6
3008,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Main Battle Tank,Armored,Land,M1 Abrams / Leopard 2 / Challenger 3,1720,Operational,Fair,1987,37,235.91,405765.2,Israel,Partial,No,1995,2025,46.7
3009,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Main Battle Tank,Armored,Land,M1 Abrams / Leopard 2 / Challenger 3,1044,Decommissioning,Excellent,2011,13,138.67,144771.48,Domestic,No,No,2020,2025,89.5
3010,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Main Battle Tank,Armored,Land,M1 Abrams / Leopard 2 / Challenger 3,1349,On Order,Good,1957,67,197.97,267061.53,USA,Partial,No,1979,2024,57.0
3011,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Logistics Truck (Heavy),Logistics,Support,HEMTT / MAN HX,427,Upgrading,Fair,1952,72,320.97,137054.19,Domestic,No,Yes,1968,2025,43.5
3012,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Logistics Truck (Heavy),Logistics,Support,HEMTT / MAN HX,84,In Maintenance,Excellent,1985,39,308.43,25908.12,Domestic,No,No,1985,2027,45.3
3013,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Logistics Truck (Heavy),Logistics,Support,HEMTT / MAN HX,1492,Decommissioning,Fair,2016,8,231.35,345174.2,Domestic,No,No,2016,2030,66.6
3014,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Logistics Truck (Heavy),Logistics,Support,HEMTT / MAN HX,1660,Reserve,Excellent,1995,29,291.54,483956.4,UK,Partial,Yes,2006,2025,59.9
3015,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Armored Reconnaissance Vehicle,Armored,Land,Fennek / Fuchs,1162,On Order,Good,1994,30,54.64,63491.68,Turkey,No,Yes,2015,2026,43.9
3016,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Armored Reconnaissance Vehicle,Armored,Land,Fennek / Fuchs,1596,Operational,Excellent,1979,45,243.18,388115.28,Italy,Yes,Yes,1984,2035,66.0
3017,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Satellite Terminal,Communications,Digital,SATCOM / JTRS,966,Reserve,End-of-Life,1962,62,115.6,111669.6,France,No,Yes,1964,2030,46.3
3018,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Satellite Terminal,Communications,Digital,SATCOM / JTRS,1757,Operational,Fair,2003,21,433.59,761817.63,Turkey,Yes,No,2014,2027,47.3
3019,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Satellite Terminal,Communications,Digital,SATCOM / JTRS,1433,Upgrading,Excellent,1954,70,223.8,320705.4,Germany,Yes,Yes,2010,2026,59.3
3020,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Satellite Terminal,Communications,Digital,SATCOM / JTRS,67,Reserve,Fair,2019,5,291.75,19547.25,Germany,No,Yes,2023,2032,66.2
3021,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Ammunition Supply Vehicle,Logistics,Support,PLS / DROPS,1516,In Maintenance,Fair,2004,20,303.58,460227.28,France,Yes,No,2005,2025,80.3
3022,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Ammunition Supply Vehicle,Logistics,Support,PLS / DROPS,1891,Decommissioning,End-of-Life,2024,0,331.05,626015.55,France,Yes,Yes,2024,2024,41.5
3023,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Tanker Aircraft,Air Force,Air,KC-135 / A330 MRTT,1253,On Order,End-of-Life,2014,10,51.86,64980.58,Turkey,Partial,Yes,2023,2026,79.6
3024,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Tanker Aircraft,Air Force,Air,KC-135 / A330 MRTT,1733,Upgrading,Fair,1973,51,232.6,403095.8,USA,No,No,2012,2026,88.0
3025,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Tanker Aircraft,Air Force,Air,KC-135 / A330 MRTT,544,Reserve,Excellent,1974,50,134.39,73108.16,Germany,No,No,1990,2034,50.4
3026,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Tanker Aircraft,Air Force,Air,KC-135 / A330 MRTT,499,Upgrading,End-of-Life,2018,6,421.61,210383.39,Israel,No,No,2022,2025,92.6
3027,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Self-Propelled Howitzer,Artillery,Land,PzH 2000 / K9 Thunder / Caesar,686,In Maintenance,End-of-Life,1958,66,428.51,293957.86,Germany,Partial,No,1976,2028,51.3
3028,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Self-Propelled Howitzer,Artillery,Land,PzH 2000 / K9 Thunder / Caesar,1509,Upgrading,End-of-Life,2004,20,221.97,334952.73,Multi-National,Yes,No,2018,2031,70.4
3029,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Field Hospital,Medical,Support,Role 2 / Role 3 Hospital,1012,In Maintenance,Fair,1950,74,230.05,232810.6,Domestic,Partial,Yes,1995,2025,82.9
3030,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Field Hospital,Medical,Support,Role 2 / Role 3 Hospital,1765,Operational,Fair,1978,46,86.35,152407.75,Turkey,Partial,Yes,1981,2032,50.8
3031,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,UAV / Drone,Air Force,Air,MQ-9 Reaper / Bayraktar TB2,1622,On Order,Needs Repair,2005,19,173.71,281757.62,Germany,Yes,Yes,2019,2026,75.3
3032,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,UAV / Drone,Air Force,Air,MQ-9 Reaper / Bayraktar TB2,1982,On Order,Good,1991,33,330.21,654476.22,Israel,Partial,No,1994,2034,73.7
3033,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Short-Range Air Defense,Air Defense,Land,SHORAD / Gepard / Stinger,1949,Operational,Excellent,2004,20,349.26,680707.74,Multi-National,No,Yes,2011,2033,41.6
3034,Portugal,PRT,1949,Yes,No,Western Europe,Lisbon,Short-Range Air Defense,Air Defense,Land,SHORAD / Gepard / Stinger,1165,On Order,Needs Repair,1973,51,296.4,345306.0,Israel,No,Yes,2021,2030,41.2
